From_Category,To_Category,Ratio_of_human_to_shortest
C0032,C0111,1.375
C0032,C0114,1.6666666666666667
C0032,C0115,1.0
C0032,C0117,1.8108108108108107
C0032,C0118,1.7647058823529411
C0032,C0119,1.6956521739130435
C0032,C0120,1.3076923076923077
C0032,C0121,2.1666666666666665
C0032,C0123,1.0
C0032,C0126,3.25
C0032,C0129,1.675
C0032,C0131,1.0
C0032,C0133,3.5
C0032,C0134,1.8461538461538463
C0032,C0135,1.75
C0032,C0136,1.0
C0032,C0137,2.4
C0032,C0138,2.0
C0032,C0139,1.7391304347826086
C0032,C0140,1.6666666666666667
C0032,C0143,1.6666666666666667
C0032,C0144,1.71875
C0032,C0146,1.5
C0033,C0001,1.9477967447399762
C0033,C0002,1.4
C0033,C0003,1.6363636363636365
C0033,C0004,1.5818181818181818
C0033,C0005,1.537037037037037
C0033,C0006,1.7
C0033,C0007,2.0446787148594376
C0033,C0008,1.575091575091575
C0033,C0009,1.46875
C0033,C0010,1.5263157894736843
C0033,C0011,1.7647058823529411
C0033,C0012,1.105263157894737
C0033,C0013,1.8
C0033,C0014,1.5904761904761904
C0033,C0015,1.963855421686747
C0033,C0016,1.9995378927911276
C0033,C0017,1.4
C0033,C0019,1.6666666666666667
C0033,C0021,1.0
C0033,C0022,1.8333333333333333
C0033,C0023,2.3333333333333335
C0033,C0025,1.5
C0033,C0026,1.3333333333333333
C0033,C0028,2.3333333333333335
C0033,C0029,1.5
C0033,C0030,2.0
C0033,C0031,1.4666666666666666
C0033,C0032,1.8571428571428572
C0033,C0033,1.6666666666666667
C0033,C0034,1.5714285714285714
C0033,C0040,1.4444444444444444
C0033,C0041,1.3333333333333333
C0033,C0042,2.0504374678332478
C0033,C0045,1.0833333333333333
C0033,C0046,1.5
C0033,C0047,1.0
C0033,C0048,2.8823529411764706
C0033,C0049,1.5517241379310345
C0033,C0050,1.6666666666666667
C0033,C0051,1.380952380952381
C0033,C0052,1.9
C0033,C0053,1.8620689655172413
C0033,C0054,1.2307692307692308
C0033,C0055,1.2727272727272727
C0033,C0056,1.4583333333333333
C0033,C0057,1.5833333333333333
C0033,C0058,1.7777777777777777
C0033,C0059,1.65625
C0033,C0060,1.75
C0033,C0062,1.3888888888888888
C0033,C0065,1.4285714285714286
C0033,C0067,1.28
C0033,C0068,1.588235294117647
C0033,C0069,1.5
C0033,C0070,1.5
C0033,C0072,2.1666666666666665
C0033,C0073,1.4615384615384615
C0033,C0074,1.0
C0033,C0075,1.8
C0033,C0078,1.2727272727272727
C0033,C0079,2.0
C0033,C0081,1.2857142857142858
C0033,C0083,1.8
C0033,C0085,2.3333333333333335
C0033,C0086,2.5
C0033,C0087,2.0
C0033,C0090,1.3333333333333333
C0033,C0092,1.5
C0033,C0093,3.1666666666666665
C0033,C0094,1.6666666666666667
C0033,C0096,1.0
C0033,C0097,1.0
C0033,C0098,1.4583333333333333
C0033,C0099,2.2
C0033,C0101,1.3636363636363635
C0033,C0103,1.75
C0033,C0104,1.2727272727272727
C0033,C0105,1.7391304347826086
C0033,C0107,1.4
C0033,C0108,1.5862068965517242
C0033,C0109,1.4761904761904763
C0033,C0110,1.411764705882353
C0033,C0111,2.032258064516129
C0033,C0112,2.3636363636363638
C0033,C0114,1.8214285714285714
C0033,C0115,1.8
C0033,C0116,1.6666666666666667
C0033,C0117,2.0240904621435596
C0033,C0118,1.6065573770491803
C0033,C0119,1.6231884057971016
C0033,C0120,1.55
C0033,C0121,1.2857142857142858
C0033,C0122,1.75
C0033,C0123,1.25
C0033,C0126,1.3125
C0033,C0128,1.1666666666666667
C0033,C0129,1.1111111111111112
C0033,C0130,1.375
C0033,C0132,2.3333333333333335
C0033,C0133,1.6428571428571428
C0033,C0134,1.4166666666666667
C0033,C0135,1.596774193548387
C0033,C0137,2.050882658359294
C0033,C0139,1.5769230769230769
C0033,C0140,1.6666666666666667
C0033,C0141,2.0
C0033,C0142,1.5
C0033,C0143,1.625
C0033,C0144,1.8823529411764706
C0033,C0145,1.5
C0033,C0146,1.5
C0034,C0001,1.7316912972085385
C0034,C0002,2.372549019607843
C0034,C0003,1.9642857142857142
C0034,C0004,1.7372881355932204
C0034,C0005,1.5986842105263157
C0034,C0006,1.808695652173913
C0034,C0007,1.8619402985074627
C0034,C0008,1.6139455782312926
C0034,C0009,1.7110091743119267
C0034,C0010,1.5677966101694916
C0034,C0011,1.880281690140845
C0034,C0012,1.411764705882353
C0034,C0013,1.6605504587155964
C0034,C0014,1.6563573883161513
C0034,C0015,1.5689655172413792
C0034,C0016,1.8033012379642366
C0034,C0017,2.372549019607843
C0034,C0019,1.8461538461538463
C0034,C0020,2.5384615384615383
C0034,C0021,1.5714285714285714
C0034,C0022,1.8
C0034,C0023,2.4761904761904763
C0034,C0024,1.5
C0034,C0026,1.5333333333333334
C0034,C0027,1.25
C0034,C0028,2.4
C0034,C0029,1.9090909090909092
C0034,C0030,1.3636363636363635
C0034,C0031,1.5333333333333334
C0034,C0032,1.1666666666666667
C0034,C0033,1.8372093023255813
C0034,C0034,1.7407407407407407
C0034,C0035,1.5
C0034,C0036,3.1666666666666665
C0034,C0037,2.1666666666666665
C0034,C0038,1.9722222222222223
C0034,C0039,2.04
C0034,C0040,2.03125
C0034,C0041,1.6829268292682926
C0034,C0042,1.9222222222222223
C0034,C0043,1.75
C0034,C0044,1.3333333333333333
C0034,C0045,1.3333333333333333
C0034,C0046,1.3
C0034,C0047,1.8571428571428572
C0034,C0048,1.5
C0034,C0049,1.4606741573033708
C0034,C0051,1.7567567567567568
C0034,C0052,2.4
C0034,C0053,1.542857142857143
C0034,C0054,1.4838709677419355
C0034,C0055,1.5070422535211268
C0034,C0056,1.7142857142857142
C0034,C0057,1.7333333333333334
C0034,C0058,1.8695652173913044
C0034,C0059,1.641025641025641
C0034,C0060,1.9375
C0034,C0061,1.5
C0034,C0062,1.5806451612903225
C0034,C0063,3.142857142857143
C0034,C0064,1.4166666666666667
C0034,C0065,1.6666666666666667
C0034,C0066,1.5833333333333333
C0034,C0067,1.8309859154929577
C0034,C0068,1.836734693877551
C0034,C0069,1.5
C0034,C0070,1.542857142857143
C0034,C0071,1.0
C0034,C0073,1.6666666666666667
C0034,C0074,1.5714285714285714
C0034,C0075,1.793103448275862
C0034,C0076,1.25
C0034,C0077,1.25
C0034,C0078,1.5238095238095237
C0034,C0079,1.5714285714285714
C0034,C0080,2.0833333333333335
C0034,C0081,1.1785714285714286
C0034,C0082,2.727272727272727
C0034,C0083,1.8333333333333333
C0034,C0084,1.3333333333333333
C0034,C0085,1.5
C0034,C0087,1.9142857142857144
C0034,C0088,1.5
C0034,C0089,1.606060606060606
C0034,C0090,1.4827586206896552
C0034,C0091,1.8461538461538463
C0034,C0092,1.0
C0034,C0093,2.0
C0034,C0095,1.25
C0034,C0096,1.2
C0034,C0097,1.2777777777777777
C0034,C0098,1.6
C0034,C0099,2.111111111111111
C0034,C0100,2.5555555555555554
C0034,C0101,1.1111111111111112
C0034,C0102,2.085714285714286
C0034,C0103,1.9615384615384615
C0034,C0104,1.5454545454545454
C0034,C0105,1.5
C0034,C0106,1.5
C0034,C0107,1.619047619047619
C0034,C0108,1.1666666666666667
C0034,C0109,1.625
C0034,C0110,1.3888888888888888
C0034,C0111,1.8
C0034,C0112,1.3636363636363635
C0034,C0113,1.3333333333333333
C0034,C0114,1.2307692307692308
C0034,C0115,1.8888888888888888
C0034,C0116,1.3333333333333333
C0034,C0117,1.9419953596287702
C0034,C0118,1.5526315789473684
C0034,C0119,1.6527777777777777
C0034,C0120,1.3571428571428572
C0034,C0121,1.8235294117647058
C0034,C0122,1.6307692307692307
C0034,C0123,1.4210526315789473
C0034,C0125,1.6666666666666667
C0034,C0126,2.1842105263157894
C0034,C0127,1.6666666666666667
C0034,C0128,1.2
C0034,C0129,1.9642857142857142
C0034,C0130,1.6666666666666667
C0034,C0131,1.2
C0034,C0132,1.6938775510204083
C0034,C0133,1.9166666666666667
C0034,C0134,2.35
C0034,C0135,2.2045454545454546
C0034,C0136,1.6666666666666667
C0034,C0137,1.8088235294117647
C0034,C0138,1.7142857142857142
C0034,C0139,1.494949494949495
C0034,C0140,1.5789473684210527
C0034,C0141,1.6666666666666667
C0034,C0142,1.25
C0034,C0143,1.5294117647058822
C0034,C0144,1.5897435897435896
C0034,C0145,1.6923076923076923
C0034,C0146,1.8928571428571428
C0035,C0001,1.6113592852584557
C0035,C0002,1.1666666666666667
C0035,C0003,1.8888888888888888
C0035,C0004,1.6376811594202898
C0035,C0005,1.3936170212765957
C0035,C0006,1.8095238095238095
C0035,C0007,1.8529411764705883
C0035,C0008,1.5478260869565217
C0035,C0009,1.6338028169014085
C0035,C0010,1.5348837209302326
C0035,C0011,2.130434782608696
C0035,C0012,1.4666666666666666
C0035,C0013,1.7619047619047619
C0035,C0014,1.4836601307189543
C0035,C0015,1.6451612903225807
C0035,C0016,1.654434250764526
C0035,C0017,1.1666666666666667
C0035,C0019,1.3333333333333333
C0035,C0020,1.6
C0035,C0021,1.0
C0035,C0022,2.5
C0035,C0023,1.6666666666666667
C0035,C0024,1.2
C0035,C0026,1.0
C0035,C0028,1.9166666666666667
C0035,C0029,1.3333333333333333
C0035,C0031,1.6829268292682926
C0035,C0032,1.1666666666666667
C0035,C0033,1.9444444444444444
C0035,C0034,1.9166666666666667
C0035,C0035,1.6666666666666667
C0035,C0036,2.0
C0035,C0037,1.9473684210526316
C0035,C0039,1.5555555555555556
C0035,C0040,2.5555555555555554
C0035,C0041,2.0
C0035,C0042,1.7916666666666667
C0035,C0043,1.875
C0035,C0045,1.875
C0035,C0046,1.2
C0035,C0047,1.0
C0035,C0049,1.4146341463414633
C0035,C0050,1.5
C0035,C0051,1.7037037037037037
C0035,C0052,1.6938775510204083
C0035,C0053,1.3736263736263736
C0035,C0054,1.4375
C0035,C0055,1.4285714285714286
C0035,C0056,1.55
C0035,C0057,1.8148148148148149
C0035,C0058,1.6111111111111112
C0035,C0059,2.076923076923077
C0035,C0061,1.3333333333333333
C0035,C0062,1.293103448275862
C0035,C0064,2.75
C0035,C0065,1.625
C0035,C0067,1.7777777777777777
C0035,C0068,1.6666666666666667
C0035,C0070,1.4545454545454546
C0035,C0072,1.8571428571428572
C0035,C0073,1.3181818181818181
C0035,C0074,1.625
C0035,C0075,1.2727272727272727
C0035,C0076,1.8333333333333333
C0035,C0078,1.3636363636363635
C0035,C0079,1.3333333333333333
C0035,C0081,1.5
C0035,C0082,1.3333333333333333
C0035,C0083,3.8333333333333335
C0035,C0084,2.0
C0035,C0086,1.25
C0035,C0087,2.0
C0035,C0088,1.8333333333333333
C0035,C0090,1.0
C0035,C0091,1.0
C0035,C0092,1.3333333333333333
C0035,C0094,1.6666666666666667
C0035,C0095,1.3333333333333333
C0035,C0097,1.5
C0035,C0098,1.5454545454545454
C0035,C0102,2.6666666666666665
C0035,C0103,1.1666666666666667
C0035,C0104,1.3333333333333333
C0035,C0105,1.3461538461538463
C0035,C0107,1.5769230769230769
C0035,C0108,1.4
C0035,C0109,1.0666666666666667
C0035,C0110,1.25
C0035,C0111,2.3333333333333335
C0035,C0113,1.4444444444444444
C0035,C0114,2.8333333333333335
C0035,C0115,1.0769230769230769
C0035,C0117,1.8588235294117648
C0035,C0118,1.4428571428571428
C0035,C0119,1.4252873563218391
C0035,C0120,1.2352941176470589
C0035,C0121,1.5238095238095237
C0035,C0122,1.25
C0035,C0123,1.6666666666666667
C0035,C0124,1.75
C0035,C0125,2.3333333333333335
C0035,C0126,1.5833333333333333
C0035,C0128,1.1666666666666667
C0035,C0129,1.3235294117647058
C0035,C0130,1.5
C0035,C0131,1.8571428571428572
C0035,C0132,1.7142857142857142
C0035,C0133,2.65625
C0035,C0134,2.1794871794871793
C0035,C0135,1.36
C0035,C0138,1.4
C0035,C0139,1.3877551020408163
C0035,C0140,1.625
C0035,C0142,1.3571428571428572
C0035,C0143,1.6666666666666667
C0035,C0144,1.2142857142857142
C0035,C0145,1.0
C0035,C0146,1.4444444444444444
C0036,C0001,1.6481223922114048
C0036,C0002,2.0
C0036,C0004,1.3636363636363635
C0036,C0005,1.8333333333333333
C0036,C0007,2.5238095238095237
C0036,C0008,1.5862068965517242
C0036,C0009,1.675
C0036,C0010,1.2375
C0036,C0011,1.4545454545454546
C0036,C0012,1.5
C0036,C0013,1.3333333333333333
C0036,C0014,1.5142857142857142
C0036,C0015,2.1
C0036,C0016,1.652605459057072
C0036,C0017,2.0
C0036,C0028,1.3333333333333333
C0036,C0031,1.4
C0036,C0040,2.2222222222222223
C0036,C0042,2.4545454545454546
C0036,C0047,6.0
C0036,C0049,1.6666666666666667
C0036,C0052,1.1818181818181819
C0036,C0053,1.4
C0036,C0054,1.9
C0036,C0055,1.5333333333333334
C0036,C0056,1.0
C0036,C0057,2.25
C0036,C0058,2.0
C0036,C0063,1.3333333333333333
C0036,C0065,1.9
C0036,C0067,2.142857142857143
C0036,C0068,1.0
C0036,C0070,1.25
C0036,C0073,1.0
C0036,C0078,1.2375
C0036,C0081,1.5
C0036,C0083,1.6666666666666667
C0036,C0084,1.0
C0036,C0085,1.6666666666666667
C0036,C0088,1.3333333333333333
C0036,C0092,1.0
C0036,C0096,1.0
C0036,C0098,1.3333333333333333
C0036,C0102,2.3333333333333335
C0036,C0105,1.0
C0036,C0109,1.1428571428571428
C0036,C0113,1.5
C0036,C0114,1.6666666666666667
C0036,C0115,4.0
C0036,C0117,2.1774193548387095
C0036,C0118,1.6363636363636365
C0036,C0119,1.5454545454545454
C0036,C0122,1.4
C0036,C0124,2.0
C0036,C0126,2.142857142857143
C0036,C0129,1.4
C0036,C0132,1.3333333333333333
C0036,C0133,2.433333333333333
C0036,C0135,1.0
C0036,C0137,2.8461538461538463
C0036,C0138,1.1666666666666667
C0036,C0139,1.75
C0036,C0140,1.5
C0036,C0142,1.1666666666666667
C0036,C0143,1.3333333333333333
C0036,C0144,1.5578231292517006
C0036,C0146,1.553191489361702
C0037,C0001,1.6707525655644242
C0037,C0002,1.8
C0037,C0003,1.346938775510204
C0037,C0004,1.8113207547169812
C0037,C0005,1.5714285714285714
C0037,C0006,1.8767967145790554
C0037,C0007,1.6003937007874016
C0037,C0008,1.5437956204379562
C0037,C0009,1.4237726098191215
C0037,C0010,1.7777777777777777
C0037,C0011,2.103448275862069
C0037,C0012,1.8717948717948718
C0037,C0013,1.4
C0037,C0014,1.506993006993007
C0037,C0015,1.605263157894737
C0037,C0016,1.7877312560856864
C0037,C0017,1.8
C0037,C0019,1.0
C0037,C0020,1.4705882352941178
C0037,C0021,1.2857142857142858
C0037,C0022,1.3333333333333333
C0037,C0024,1.3333333333333333
C0037,C0028,2.0476190476190474
C0037,C0030,2.0
C0037,C0031,1.64
C0037,C0032,1.6
C0037,C0034,1.8825995807127882
C0037,C0037,1.0
C0037,C0038,1.0
C0037,C0040,1.875
C0037,C0041,1.0
C0037,C0042,1.645879732739421
C0037,C0044,1.0
C0037,C0045,1.2142857142857142
C0037,C0046,1.125
C0037,C0047,1.5
C0037,C0048,1.6666666666666667
C0037,C0049,1.5
C0037,C0051,1.625
C0037,C0052,1.4285714285714286
C0037,C0053,1.5
C0037,C0054,1.9166666666666667
C0037,C0055,1.5096153846153846
C0037,C0056,1.1111111111111112
C0037,C0057,1.8
C0037,C0058,1.2222222222222223
C0037,C0059,1.8666666666666667
C0037,C0062,1.6
C0037,C0064,1.2727272727272727
C0037,C0065,1.9285714285714286
C0037,C0067,2.2857142857142856
C0037,C0068,1.8571428571428572
C0037,C0074,1.3788300835654597
C0037,C0075,1.8888888888888888
C0037,C0076,1.75
C0037,C0079,1.6666666666666667
C0037,C0080,3.125
C0037,C0081,1.0
C0037,C0083,1.0
C0037,C0084,2.0
C0037,C0085,1.0
C0037,C0087,1.5
C0037,C0088,1.0
C0037,C0089,1.625
C0037,C0090,1.0
C0037,C0092,1.7142857142857142
C0037,C0093,1.1594202898550725
C0037,C0096,1.625
C0037,C0098,1.4
C0037,C0101,1.0
C0037,C0102,2.5
C0037,C0103,1.0
C0037,C0104,2.0
C0037,C0105,1.411764705882353
C0037,C0107,1.7450980392156863
C0037,C0108,1.6666666666666667
C0037,C0109,1.1333333333333333
C0037,C0110,4.0
C0037,C0111,1.5777777777777777
C0037,C0112,2.75
C0037,C0115,2.1
C0037,C0116,1.5419847328244274
C0037,C0117,1.7965686274509804
C0037,C0118,1.689922480620155
C0037,C0119,1.853658536585366
C0037,C0120,1.2
C0037,C0121,1.5384615384615385
C0037,C0122,1.3333333333333333
C0037,C0123,1.6481481481481481
C0037,C0124,1.0
C0037,C0125,2.2857142857142856
C0037,C0129,1.5078125
C0037,C0130,1.4285714285714286
C0037,C0132,1.7916666666666667
C0037,C0133,1.2
C0037,C0134,1.7142857142857142
C0037,C0135,1.631578947368421
C0037,C0136,1.8761261261261262
C0037,C0137,2.0288461538461537
C0037,C0138,1.3
C0037,C0139,1.5128205128205128
C0037,C0140,1.825
C0037,C0143,2.4444444444444446
C0037,C0144,1.78125
C0037,C0146,1.7777777777777777
C0038,C0001,1.7793053545586106
C0038,C0002,2.0
C0038,C0003,2.823529411764706
C0038,C0004,1.65625
C0038,C0005,1.5510204081632653
C0038,C0006,1.5245901639344261
C0038,C0007,1.9807692307692308
C0038,C0008,1.662037037037037
C0038,C0009,2.1037735849056602
C0038,C0010,1.9714285714285715
C0038,C0011,1.6764705882352942
C0038,C0012,2.4444444444444446
C0038,C0013,1.55
C0038,C0014,1.6043956043956045
C0038,C0015,1.8641975308641976
C0038,C0016,1.713855421686747
C0038,C0017,2.0
C0038,C0019,2.090909090909091
C0038,C0020,3.7222222222222223
C0038,C0021,1.0
C0038,C0022,1.3333333333333333
C0038,C0028,1.7142857142857142
C0038,C0030,1.6153846153846154
C0038,C0031,1.6486486486486487
C0038,C0032,1.1666666666666667
C0038,C0033,1.7241379310344827
C0038,C0034,1.5
C0038,C0035,1.3333333333333333
C0038,C0036,1.0
C0038,C0037,1.0
C0038,C0038,2.4186046511627906
C0038,C0039,1.9523809523809523
C0038,C0040,1.6666666666666667
C0038,C0041,1.5714285714285714
C0038,C0042,1.9333333333333333
C0038,C0044,2.3333333333333335
C0038,C0048,1.6666666666666667
C0038,C0049,1.6774193548387097
C0038,C0050,1.2222222222222223
C0038,C0051,2.875
C0038,C0052,2.3225806451612905
C0038,C0053,1.5925925925925926
C0038,C0054,1.3888888888888888
C0038,C0055,1.411764705882353
C0038,C0056,1.3
C0038,C0057,1.0
C0038,C0058,1.0833333333333333
C0038,C0059,1.2
C0038,C0060,1.5
C0038,C0061,1.4444444444444444
C0038,C0062,1.9130434782608696
C0038,C0065,2.0476190476190474
C0038,C0067,2.381818181818182
C0038,C0068,1.0
C0038,C0069,1.0
C0038,C0070,1.8333333333333333
C0038,C0072,2.8
C0038,C0073,1.0
C0038,C0075,2.0
C0038,C0076,2.0
C0038,C0077,2.5
C0038,C0078,1.4285714285714286
C0038,C0079,2.0952380952380953
C0038,C0081,1.375
C0038,C0084,1.9166666666666667
C0038,C0085,1.8888888888888888
C0038,C0086,1.2
C0038,C0087,1.7857142857142858
C0038,C0088,1.0
C0038,C0092,1.6666666666666667
C0038,C0098,1.0909090909090908
C0038,C0102,2.324324324324324
C0038,C0103,1.88
C0038,C0104,1.0
C0038,C0105,1.35
C0038,C0107,1.4666666666666666
C0038,C0108,1.4166666666666667
C0038,C0109,1.1428571428571428
C0038,C0110,1.3333333333333333
C0038,C0111,1.6666666666666667
C0038,C0113,2.2666666666666666
C0038,C0115,2.4444444444444446
C0038,C0117,1.7569060773480663
C0038,C0118,1.8688524590163935
C0038,C0119,1.5222222222222221
C0038,C0120,2.2
C0038,C0121,2.875
C0038,C0122,1.3076923076923077
C0038,C0123,1.1428571428571428
C0038,C0124,1.0833333333333333
C0038,C0125,2.272727272727273
C0038,C0126,2.4545454545454546
C0038,C0129,1.4
C0038,C0130,2.5
C0038,C0132,1.0
C0038,C0133,1.9393939393939394
C0038,C0134,2.0625
C0038,C0135,1.2941176470588236
C0038,C0136,1.8571428571428572
C0038,C0138,1.5714285714285714
C0038,C0139,1.8571428571428572
C0038,C0140,2.0833333333333335
C0038,C0142,2.0
C0038,C0143,1.7428571428571429
C0038,C0144,1.263157894736842
C0038,C0145,1.6666666666666667
C0038,C0146,1.5555555555555556
C0039,C0001,1.727854855923159
C0039,C0002,5.333333333333333
C0039,C0003,1.6666666666666667
C0039,C0004,2.3333333333333335
C0039,C0005,1.5
C0039,C0006,1.5681818181818181
C0039,C0007,1.8255813953488371
C0039,C0008,1.6470588235294117
C0039,C0009,1.816326530612245
C0039,C0010,1.6666666666666667
C0039,C0011,2.1176470588235294
C0039,C0012,1.7857142857142858
C0039,C0013,1.4
C0039,C0014,1.425531914893617
C0039,C0015,1.7586206896551724
C0039,C0016,1.7173913043478262
C0039,C0017,5.333333333333333
C0039,C0020,1.6666666666666667
C0039,C0028,3.0
C0039,C0029,2.5
C0039,C0030,2.5
C0039,C0031,2.0555555555555554
C0039,C0032,2.111111111111111
C0039,C0033,1.5
C0039,C0034,1.4090909090909092
C0039,C0035,1.6666666666666667
C0039,C0036,1.375
C0039,C0038,2.9166666666666665
C0039,C0041,2.6666666666666665
C0039,C0042,1.4193548387096775
C0039,C0043,2.0
C0039,C0044,1.5
C0039,C0045,1.0
C0039,C0046,1.3333333333333333
C0039,C0047,1.0
C0039,C0049,1.4666666666666666
C0039,C0051,1.6666666666666667
C0039,C0052,2.2857142857142856
C0039,C0053,1.7045454545454546
C0039,C0054,1.5
C0039,C0055,2.0
C0039,C0056,1.4545454545454546
C0039,C0058,1.25
C0039,C0059,1.0
C0039,C0060,2.75
C0039,C0062,1.8571428571428572
C0039,C0063,1.6666666666666667
C0039,C0065,1.7777777777777777
C0039,C0066,1.6666666666666667
C0039,C0067,1.4
C0039,C0068,2.111111111111111
C0039,C0076,1.6666666666666667
C0039,C0078,1.6666666666666667
C0039,C0081,2.1666666666666665
C0039,C0083,2.0
C0039,C0084,2.111111111111111
C0039,C0087,1.3333333333333333
C0039,C0089,1.4166666666666667
C0039,C0092,1.0
C0039,C0093,1.0
C0039,C0098,1.0
C0039,C0102,2.0
C0039,C0103,1.7333333333333334
C0039,C0104,1.3333333333333333
C0039,C0105,1.5
C0039,C0107,1.2222222222222223
C0039,C0109,1.3333333333333333
C0039,C0111,2.125
C0039,C0113,1.75
C0039,C0114,1.3333333333333333
C0039,C0115,1.0
C0039,C0116,1.75
C0039,C0117,1.395973154362416
C0039,C0118,1.7142857142857142
C0039,C0119,1.9260869565217391
C0039,C0120,1.4
C0039,C0122,1.6666666666666667
C0039,C0123,2.0
C0039,C0124,1.25
C0039,C0127,2.0
C0039,C0128,1.2
C0039,C0129,1.0
C0039,C0130,1.375
C0039,C0132,1.1666666666666667
C0039,C0133,1.1818181818181819
C0039,C0134,1.7037037037037037
C0039,C0135,1.24
C0039,C0136,1.2222222222222223
C0039,C0137,1.606060606060606
C0039,C0138,1.7777777777777777
C0039,C0139,1.619047619047619
C0039,C0140,2.25
C0039,C0141,1.0
C0039,C0142,1.3333333333333333
C0039,C0143,1.5454545454545454
C0039,C0144,1.9565217391304348
C0039,C0145,3.3333333333333335
C0039,C0146,1.0
C0040,C0001,1.7637037037037038
C0040,C0002,1.625
C0040,C0003,2.4285714285714284
C0040,C0004,1.9473684210526316
C0040,C0005,1.8043478260869565
C0040,C0006,2.272727272727273
C0040,C0007,2.0
C0040,C0008,1.6517241379310346
C0040,C0009,1.7205882352941178
C0040,C0010,1.5
